Unnamed: 0,code_insee,nom_standard,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,code_postal,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,taille_unite_urbaine,population,superficie_hectare,superficie_km2,densite,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,distance_urgence_km
16802,46083,Cressensac-Sarrazac,cressensac-sarrazac,CRESSENSAC-SARRAZAC,COM,commune,76,Occitanie,46,Lot,4614,Martel,200066371,CC Causses et Vallée de la Dordogne,46600.0,7619.0,46128,46000,0.0,1140,2305,23,49.0,45.02,1.522,6,Rural à habitat dispersé,16.477531463293353
16803,46084,Creysse,creysse,CREYSSE,COM,commune,76,Occitanie,46,Lot,4614,Martel,200066371,CC Causses et Vallée de la Dordogne,46600.0,7619.0,46128,46000,0.0,310,953,10,33.0,44.899,1.595,6,Rural à habitat dispersé,23.517464799455613
16804,46085,Cuzac,cuzac,CUZAC,COM,commune,76,Occitanie,46,Lot,4608,Figeac-2,200067361,CC Grand-Figeac,46270.0,7611.0,12300,46000,0.0,240,499,5,48.0,44.581,2.144,6,Rural à habitat dispersé,8.644925937726244
16805,46086,Cuzance,cuzance,CUZANCE,COM,commune,76,Occitanie,46,Lot,4614,Martel,200066371,CC Causses et Vallée de la Dordogne,46600.0,7619.0,46128,46000,0.0,646,2948,29,22.0,44.962,1.53,7,Rural à habitat très dispersé,22.902545892421234
16806,46087,Dégagnac,degagnac,DÉGAGNAC,COM,commune,76,Occitanie,46,Lot,4609,Gourdon,200035327,CC Cazals-Salviac,46340.0,7607.0,46042,46000,0.0,642,3784,38,17.0,44.669,1.328,7,Rural à habitat très dispersé,7.881885312546504
16807,46088,Douelle,douelle,DOUELLE,COM,commune,76,Occitanie,46,Lot,4612,Luzech,200023737,CA du Grand Cahors,46140.0,7607.0,46042,46000,0.0,829,906,9,92.0,44.471,1.355,6,Rural à habitat dispersé,7.12444346359445
16808,46089,Duravel,duravel,DURAVEL,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,244600433,CC de la Vallée du Lot et du Vignoble,46700.0,7607.0,46042,46000,0.0,942,1504,15,63.0,44.517,1.084,6,Rural à habitat dispersé,29.124791351178615
16809,46090,Durbans,durbans,DURBANS,COM,commune,76,Occitanie,46,Lot,4610,Gramat,200067361,CC Grand-Figeac,46320.0,7619.0,46128,46000,0.0,156,2794,28,6.0,44.679,1.767,7,Rural à habitat très dispersé,22.5327380341933
16810,46091,Escamps,escamps,ESCAMPS,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,244600532,CC du Pays de Lalbenque-Limogne,46230.0,7607.0,46042,46000,0.0,212,1224,12,17.0,44.365,1.62,6,Rural à habitat dispersé,17.034914937952383
16811,46092,Esclauzels,esclauzels,ESCLAUZELS,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,244600532,CC du Pays de Lalbenque-Limogne,46090.0,7607.0,46042,46000,0.0,218,1790,18,12.0,44.432,1.598,7,Rural à habitat très dispersé,12.873219531844189
16812,46093,Espagnac-Sainte-Eulalie,espagnac-sainte-eulalie,ESPAGNAC-SAINTE-EULALIE,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,200067361,CC Grand-Figeac,46320.0,7611.0,12300,46000,0.0,86,981,10,9.0,44.592,1.861,7,Rural à habitat très dispersé,13.906549320114785
16813,46094,Espédaillac,espedaillac,ESPÉDAILLAC,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,200067361,CC Grand-Figeac,46320.0,7611.0,12300,46000,0.0,275,3516,35,8.0,44.631,1.775,6,Rural à habitat dispersé,20.69491030073844
16814,46095,Espère,espere,ESPÈRE,COM,commune,76,Occitanie,46,Lot,4604,Causse et Bouriane,200023737,CA du Grand Cahors,46090.0,7607.0,46042,46000,0.0,1012,627,6,161.0,44.514,1.371,5,Bourgs ruraux,9.312800269734616
16815,46096,Espeyroux,espeyroux,ESPEYROUX,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46120.0,7619.0,46128,46000,0.0,95,773,8,12.0,44.765,1.926,7,Rural à habitat très dispersé,11.227285177951577
16816,46097,Estal,estal,ESTAL,COM,commune,76,Occitanie,46,Lot,4606,Cère et Ségala,200066371,CC Causses et Vallée de la Dordogne,46130.0,7619.0,46128,46000,0.0,114,599,6,19.0,44.919,1.919,7,Rural à habitat très dispersé,6.712342850809302
16817,46098,Fajoles,fajoles,FAJOLES,COM,commune,76,Occitanie,46,Lot,4617,Souillac,244600482,CC Quercy - Bouriane,46300.0,7607.0,46042,46000,0.0,309,888,9,35.0,44.807,1.383,7,Rural à habitat très dispersé,8.345912321654618
16818,46100,Faycelles,faycelles,FAYCELLES,COM,commune,76,Occitanie,46,Lot,4607,Figeac-1,200067361,CC Grand-Figeac,46100.0,7611.0,12300,46000,0.0,706,1394,14,51.0,44.566,1.992,6,Rural à habitat dispersé,5.955423294759954
16819,46101,Felzins,felzins,FELZINS,COM,commune,76,Occitanie,46,Lot,4608,Figeac-2,200067361,CC Grand-Figeac,46270.0,7611.0,12300,46000,0.0,470,1505,15,31.0,44.61,2.15,7,Rural à habitat très dispersé,9.118133673238795
16820,46102,Figeac,figeac,FIGEAC,COM,commune,76,Occitanie,46,Lot,4699,Figeac,200067361,CC Grand-Figeac,46100.0,7611.0,12300,46301,3.0,9770,3533,35,277.0,44.606,2.025,3,Petites villes,0.8969756741693256
16821,46103,Saint-Paul-Flaugnac,saint-paul-flaugnac,SAINT-PAUL-FLAUGNAC,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,200039519,CC du Quercy Blanc,46170.0,7607.0,46042,46000,0.0,984,3123,31,32.0,44.291,1.409,7,Rural à habitat très dispersé,17.228534054720885
16822,46104,Flaujac-Gare,flaujac-gare,FLAUJAC-GARE,COM,commune,76,Occitanie,46,Lot,4610,Gramat,200067361,CC Grand-Figeac,46320.0,7619.0,46128,46000,0.0,88,812,8,11.0,44.707,1.772,7,Rural à habitat très dispersé,19.6019318111352
16823,46105,Flaujac-Poujols,flaujac-poujols,FLAUJAC-POUJOLS,COM,commune,76,Occitanie,46,Lot,4603,Cahors-3,244600532,CC du Pays de Lalbenque-Limogne,46090.0,7607.0,46042,46401,4.0,798,1262,13,63.0,44.41,1.498,6,Rural à habitat dispersé,6.200612240945316
16824,46106,Floirac,floirac,FLOIRAC,COM,commune,76,Occitanie,46,Lot,4614,Martel,200066371,CC Causses et Vallée de la Dordogne,46600.0,7619.0,46128,46000,0.0,240,1900,19,13.0,44.906,1.672,6,Rural à habitat dispersé,17.767806800347497
16825,46107,Floressas,floressas,FLORESSAS,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,244600433,CC de la Vallée du Lot et du Vignoble,46700.0,7607.0,46042,46000,0.0,175,1383,14,13.0,44.458,1.115,7,Rural à habitat très dispersé,25.588438379645858
16826,46108,Fons,fons,FONS,COM,commune,76,Occitanie,46,Lot,4607,Figeac-1,200067361,CC Grand-Figeac,46100.0,7611.0,12300,46000,0.0,406,1510,15,27.0,44.66,1.953,7,Rural à habitat très dispersé,8.531055387911655
16827,46109,Fontanes,fontanes,FONTANES,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,200023737,CA du Grand Cahors,46230.0,7607.0,46042,46000,0.0,523,1656,17,32.0,44.325,1.49,7,Rural à habitat très dispersé,13.960133050640767
16828,46111,Fourmagnac,fourmagnac,FOURMAGNAC,COM,commune,76,Occitanie,46,Lot,4607,Figeac-1,200067361,CC Grand-Figeac,46100.0,7611.0,12300,46000,0.0,175,373,4,47.0,44.666,1.981,6,Rural à habitat dispersé,7.540535784992805
16829,46112,Francoulès,francoules,FRANCOULÈS,COM,commune,76,Occitanie,46,Lot,4604,Causse et Bouriane,200023737,CA du Grand Cahors,46090.0,7607.0,46042,46000,0.0,255,1364,14,19.0,44.556,1.488,7,Rural à habitat très dispersé,13.028927597357246
16830,46113,Frayssinet,frayssinet,FRAYSSINET,COM,commune,76,Occitanie,46,Lot,4604,Causse et Bouriane,244600573,CC du Causse de Labastide-Murat,46310.0,7607.0,46042,46000,0.0,304,1687,17,18.0,44.649,1.486,7,Rural à habitat très dispersé,12.871290362969951
16831,46114,Frayssinet-le-Gélat,frayssinet-le-gelat,FRAYSSINET-LE-GÉLAT,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,200035327,CC Cazals-Salviac,46250.0,7607.0,46042,46000,0.0,370,2316,23,16.0,44.59,1.144,7,Rural à habitat très dispersé,24.044112437534537
16832,46115,Frayssinhes,frayssinhes,FRAYSSINHES,COM,commune,76,Occitanie,46,Lot,4616,Saint-Céré,200066371,CC Causses et Vallée de la Dordogne,46400.0,7619.0,46128,46000,0.0,160,1183,12,14.0,44.873,1.941,7,Rural à habitat très dispersé,4.260854764971502
16833,46116,Frontenac,frontenac,FRONTENAC,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,200067361,CC Grand-Figeac,46160.0,7611.0,12300,46000,0.0,72,282,3,26.0,44.545,1.971,6,Rural à habitat dispersé,8.82251729048988
16834,46117,Gagnac-sur-Cère,gagnac-sur-cere,GAGNAC-SUR-CÈRE,COM,commune,76,Occitanie,46,Lot,4606,Cère et Ségala,200066371,CC Causses et Vallée de la Dordogne,46130.0,7619.0,46128,46106,1.0,664,1285,13,52.0,44.939,1.885,6,Rural à habitat dispersé,8.512394421839947
16835,46118,Gignac,gignac,GIGNAC,COM,commune,76,Occitanie,46,Lot,4617,Souillac,200066371,CC Causses et Vallée de la Dordogne,46600.0,7619.0,46128,46000,0.0,675,4096,41,16.0,44.99,1.463,7,Rural à habitat très dispersé,20.554285367713383
16836,46119,Gigouzac,gigouzac,GIGOUZAC,COM,commune,76,Occitanie,46,Lot,4604,Causse et Bouriane,200023737,CA du Grand Cahors,46150.0,7607.0,46042,46000,0.0,304,989,10,31.0,44.584,1.433,7,Rural à habitat très dispersé,15.49714512259923
16837,46120,Gindou,gindou,GINDOU,COM,commune,76,Occitanie,46,Lot,4609,Gourdon,200035327,CC Cazals-Salviac,46250.0,7607.0,46042,46000,0.0,348,1564,16,22.0,44.627,1.264,7,Rural à habitat très dispersé,14.533430370120605
16838,46121,Ginouillac,ginouillac,GINOUILLAC,COM,commune,76,Occitanie,46,Lot,4604,Causse et Bouriane,244600573,CC du Causse de Labastide-Murat,46300.0,7619.0,46128,46000,0.0,141,946,9,15.0,44.727,1.537,7,Rural à habitat très dispersé,12.975132470536767
16839,46122,Gintrac,gintrac,GINTRAC,COM,commune,76,Occitanie,46,Lot,4606,Cère et Ségala,200066371,CC Causses et Vallée de la Dordogne,46130.0,7619.0,46128,46000,0.0,100,672,7,15.0,44.884,1.753,7,Rural à habitat très dispersé,10.980582489722515
16840,46123,Girac,girac,GIRAC,COM,commune,76,Occitanie,46,Lot,4606,Cère et Ségala,200066371,CC Causses et Vallée de la Dordogne,46130.0,7619.0,46128,46106,1.0,357,439,4,81.0,44.927,1.825,6,Rural à habitat dispersé,8.766905179935053
16841,46124,Glanes,glanes,GLANES,COM,commune,76,Occitanie,46,Lot,4606,Cère et Ségala,200066371,CC Causses et Vallée de la Dordogne,46130.0,7619.0,46128,46000,0.0,296,272,3,109.0,44.919,1.873,6,Rural à habitat dispersé,6.4078946667519645
16842,46125,Gorses,gorses,GORSES,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46210.0,7619.0,46128,46000,0.0,334,3577,36,9.0,44.794,2.032,7,Rural à habitat très dispersé,13.608255542650204
16843,46126,Goujounac,goujounac,GOUJOUNAC,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,200035327,CC Cazals-Salviac,46250.0,7607.0,46042,46000,0.0,218,1032,10,21.0,44.575,1.201,7,Rural à habitat très dispersé,22.154178632885486
16844,46127,Gourdon,gourdon,GOURDON,COM,commune,76,Occitanie,46,Lot,4609,Gourdon,244600482,CC Quercy - Bouriane,46300.0,7607.0,46042,46107,1.0,3946,4564,46,86.0,44.735,1.377,5,Bourgs ruraux,0.44158386255696275
16845,46128,Gramat,gramat,GRAMAT,COM,commune,76,Occitanie,46,Lot,4610,Gramat,200066371,CC Causses et Vallée de la Dordogne,46500.0,7619.0,46128,46103,1.0,3482,5710,57,61.0,44.764,1.716,5,Bourgs ruraux,17.498513400356067
16846,46129,Gréalou,grealou,GRÉALOU,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,200067361,CC Grand-Figeac,46160.0,7611.0,12300,46000,0.0,294,1749,17,17.0,44.542,1.876,7,Rural à habitat très dispersé,14.678527294924212
16847,46130,Grézels,grezels,GRÉZELS,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,244600433,CC de la Vallée du Lot et du Vignoble,46700.0,7607.0,46042,46000,0.0,231,1081,11,21.0,44.468,1.15,7,Rural à habitat très dispersé,22.91277472465464
16848,46131,Grèzes,grezes,GRÈZES,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,200067361,CC Grand-Figeac,46320.0,7611.0,12300,46000,0.0,163,1107,11,15.0,44.621,1.824,7,Rural à habitat très dispersé,16.73096262938776
16849,46132,Issendolus,issendolus,ISSENDOLUS,COM,commune,76,Occitanie,46,Lot,4610,Gramat,200067361,CC Grand-Figeac,46500.0,7619.0,46128,46000,0.0,516,1899,19,27.0,44.739,1.78,6,Rural à habitat dispersé,16.20325725041177
16850,46133,Issepts,issepts,ISSEPTS,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46320.0,7611.0,12300,46000,0.0,272,910,9,30.0,44.677,1.917,7,Rural à habitat très dispersé,11.930102103608002
16851,46134,Les Junies,les-junies,LES JUNIES,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,200023737,CA du Grand Cahors,46150.0,7607.0,46042,46000,0.0,259,1307,13,20.0,44.541,1.224,7,Rural à habitat très dispersé,19.993640607960817
16852,46135,Labastide-du-Haut-Mont,labastide-du-haut-mont,LABASTIDE-DU-HAUT-MONT,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46210.0,7619.0,46128,46000,0.0,46,976,10,5.0,44.829,2.114,7,Rural à habitat très dispersé,18.125155878206872
16853,46136,Labastide-du-Vert,labastide-du-vert,LABASTIDE-DU-VERT,COM,commune,76,Occitanie,46,Lot,4604,Causse et Bouriane,200023737,CA du Grand Cahors,46150.0,7607.0,46042,46000,0.0,273,1042,10,26.0,44.515,1.266,6,Rural à habitat dispersé,15.648110425116496
16854,46137,Labastide-Marnhac,labastide-marnhac,LABASTIDE-MARNHAC,COM,commune,76,Occitanie,46,Lot,4603,Cahors-3,200023737,CA du Grand Cahors,46090.0,7607.0,46042,46000,0.0,1291,2866,29,45.0,44.387,1.39,6,Rural à habitat dispersé,7.411934444327112
16855,46138,Cœur de Causse,coeur-de-causse,CŒUR DE CAUSSE,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,244600573,CC du Causse de Labastide-Murat,46240.0,7619.0,46128,46000,0.0,895,2722,27,33.0,44.648,1.58,7,Rural à habitat très dispersé,18.86287250338218
16856,46139,Labathude,labathude,LABATHUDE,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46120.0,7619.0,46128,46000,0.0,202,996,10,20.0,44.736,1.985,7,Rural à habitat très dispersé,14.550329779378334
16857,46140,Laburgade,laburgade,LABURGADE,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,244600532,CC du Pays de Lalbenque-Limogne,46230.0,7607.0,46042,46000,0.0,368,1239,12,30.0,44.389,1.54,6,Rural à habitat dispersé,10.268743934326743
16858,46142,Lacapelle-Cabanac,lacapelle-cabanac,LACAPELLE-CABANAC,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,244600433,CC de la Vallée du Lot et du Vignoble,46700.0,7607.0,46042,46000,0.0,172,803,8,21.0,44.473,1.073,7,Rural à habitat très dispersé,29.046941575108647
16859,46143,Lacapelle-Marival,lacapelle-marival,LACAPELLE-MARIVAL,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46120.0,7619.0,46128,46000,0.0,1281,1166,12,110.0,44.725,1.936,5,Bourgs ruraux,14.983042761727607
16860,46144,Lacave,lacave,LACAVE,COM,commune,76,Occitanie,46,Lot,4617,Souillac,200066371,CC Causses et Vallée de la Dordogne,46200.0,7619.0,46128,46000,0.0,257,2198,22,12.0,44.84,1.558,6,Rural à habitat dispersé,18.889272683682123
16861,46145,Lachapelle-Auzac,lachapelle-auzac,LACHAPELLE-AUZAC,COM,commune,76,Occitanie,46,Lot,4617,Souillac,200066371,CC Causses et Vallée de la Dordogne,46200.0,7619.0,46128,46104,1.0,795,3143,31,25.0,44.938,1.48,5,Bourgs ruraux,20.810572581847598
16862,46146,Ladirat,ladirat,LADIRAT,COM,commune,76,Occitanie,46,Lot,4616,Saint-Céré,200066371,CC Causses et Vallée de la Dordogne,46400.0,7619.0,46128,46000,0.0,90,889,9,10.0,44.821,1.968,7,Rural à habitat très dispersé,7.7514876351589965
16863,46147,Lagardelle,lagardelle,LAGARDELLE,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,244600433,CC de la Vallée du Lot et du Vignoble,46220.0,7607.0,46042,46000,0.0,129,317,3,41.0,44.487,1.171,6,Rural à habitat dispersé,21.614141073270392
16864,46148,Lalbenque,lalbenque,LALBENQUE,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,244600532,CC du Pays de Lalbenque-Limogne,46230.0,7607.0,46042,46000,0.0,1858,5222,52,36.0,44.333,1.565,6,Rural à habitat dispersé,16.058593390146807
16865,46149,Lamagdelaine,lamagdelaine,LAMAGDELAINE,COM,commune,76,Occitanie,46,Lot,4602,Cahors-2,200023737,CA du Grand Cahors,46090.0,7607.0,46042,46000,0.0,710,1043,10,68.0,44.474,1.502,6,Rural à habitat dispersé,6.115480772757728
16866,46151,Lamothe-Cassel,lamothe-cassel,LAMOTHE-CASSEL,COM,commune,76,Occitanie,46,Lot,4604,Causse et Bouriane,244600482,CC Quercy - Bouriane,46240.0,7607.0,46042,46000,0.0,115,1144,11,10.0,44.612,1.515,7,Rural à habitat très dispersé,17.467678417127825
16867,46152,Lamothe-Fénelon,lamothe-fenelon,LAMOTHE-FÉNELON,COM,commune,76,Occitanie,46,Lot,4617,Souillac,200066371,CC Causses et Vallée de la Dordogne,46350.0,7619.0,46128,46000,0.0,305,1388,14,22.0,44.828,1.425,7,Rural à habitat très dispersé,11.409203997084266
16868,46153,Lanzac,lanzac,LANZAC,COM,commune,76,Occitanie,46,Lot,4617,Souillac,200066371,CC Causses et Vallée de la Dordogne,46200.0,7619.0,46128,46000,0.0,575,1461,15,39.0,44.87,1.47,6,Rural à habitat dispersé,17.12196453577913
16869,46154,Laramière,laramiere,LARAMIÈRE,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,200069383,CC Ouest Aveyron Communauté,46260.0,7611.0,12300,46000,0.0,352,2204,22,16.0,44.36,1.87,7,Rural à habitat très dispersé,13.142877756522124
16870,46155,Larnagol,larnagol,LARNAGOL,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,200067361,CC Grand-Figeac,46160.0,7611.0,12300,46000,0.0,136,2412,24,6.0,44.488,1.777,7,Rural à habitat très dispersé,24.525697231174547
16871,46156,Bellefont-La Rauze,bellefont-la-rauze,BELLEFONT-LA RAUZE,COM,commune,76,Occitanie,46,Lot,4602,Cahors-2,200023737,CA du Grand Cahors,46090.0,7607.0,46042,46000,0.0,1201,719,7,167.0,44.487,1.471,6,Rural à habitat dispersé,5.433368001710771
16872,46157,Larroque-Toirac,larroque-toirac,LARROQUE-TOIRAC,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,200067361,CC Grand-Figeac,46160.0,7611.0,12300,46000,0.0,132,584,6,23.0,44.52,1.933,6,Rural à habitat dispersé,12.856109625584153
16873,46159,Latouille-Lentillac,latouille-lentillac,LATOUILLE-LENTILLAC,COM,commune,76,Occitanie,46,Lot,4616,Saint-Céré,200066371,CC Causses et Vallée de la Dordogne,46400.0,7619.0,46128,46000,0.0,237,1200,12,20.0,44.851,1.98,7,Rural à habitat très dispersé,7.285682206676763
16874,46160,Latronquière,latronquiere,LATRONQUIÈRE,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46210.0,7611.0,12300,46000,0.0,411,1038,10,40.0,44.801,2.071,6,Rural à habitat dispersé,15.897643786408258
16875,46161,Lauresses,lauresses,LAURESSES,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46210.0,7611.0,12300,46000,0.0,245,2393,24,10.0,44.784,2.109,7,Rural à habitat très dispersé,19.42271169398031
16876,46162,Lauzès,lauzes,LAUZÈS,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,244600573,CC du Causse de Labastide-Murat,46360.0,7607.0,46042,46000,0.0,209,641,6,33.0,44.563,1.578,6,Rural à habitat dispersé,17.27723178993606
16877,46163,Laval-de-Cère,laval-de-cere,LAVAL-DE-CÈRE,COM,commune,76,Occitanie,46,Lot,4606,Cère et Ségala,200066371,CC Causses et Vallée de la Dordogne,46130.0,7619.0,46128,46000,0.0,289,800,8,36.0,44.945,1.935,6,Rural à habitat dispersé,9.863087213148548
16878,46164,Lavercantière,lavercantiere,LAVERCANTIÈRE,COM,commune,76,Occitanie,46,Lot,4609,Gourdon,200035327,CC Cazals-Salviac,46340.0,7607.0,46042,46000,0.0,253,1500,15,17.0,44.627,1.323,7,Rural à habitat très dispersé,12.354616449188644
16879,46165,Lavergne,lavergne,LAVERGNE,COM,commune,76,Occitanie,46,Lot,4610,Gramat,200066371,CC Causses et Vallée de la Dordogne,46500.0,7619.0,46128,46000,0.0,481,877,9,55.0,44.802,1.766,6,Rural à habitat dispersé,11.804133029852881
16880,46167,Lentillac-du-Causse,lentillac-du-causse,LENTILLAC-DU-CAUSSE,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,244600573,CC du Causse de Labastide-Murat,46330.0,7607.0,46042,46000,0.0,110,1367,14,8.0,44.553,1.638,7,Rural à habitat très dispersé,19.99257230261851
16881,46168,Lentillac-Saint-Blaise,lentillac-saint-blaise,LENTILLAC-SAINT-BLAISE,COM,commune,76,Occitanie,46,Lot,4608,Figeac-2,200067361,CC Grand-Figeac,46100.0,7611.0,12300,46000,0.0,190,569,6,33.0,44.589,2.117,6,Rural à habitat dispersé,6.914524639014741
16882,46169,Léobard,leobard,LÉOBARD,COM,commune,76,Occitanie,46,Lot,4609,Gourdon,200035327,CC Cazals-Salviac,46300.0,7607.0,46042,46000,0.0,213,1032,10,21.0,44.718,1.308,7,Rural à habitat très dispersé,5.36920219574584
16883,46170,Leyme,leyme,LEYME,COM,commune,76,Occitanie,46,Lot,4616,Saint-Céré,200067361,CC Grand-Figeac,46120.0,7619.0,46128,46000,0.0,927,1015,10,91.0,44.784,1.897,6,Rural à habitat dispersé,8.75141579362886
16884,46171,Lherm,lherm,LHERM,COM,commune,76,Occitanie,46,Lot,4615,Puy-l'Evêque,200023737,CA du Grand Cahors,46150.0,7607.0,46042,46000,0.0,235,1343,13,17.0,44.57,1.241,7,Rural à habitat très dispersé,20.845380593357334
16885,46172,Lhospitalet,lhospitalet,LHOSPITALET,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,200039519,CC du Quercy Blanc,46170.0,7607.0,46042,46000,0.0,501,1479,15,34.0,44.354,1.428,6,Rural à habitat dispersé,10.105028171091362
16886,46173,Limogne-en-Quercy,limogne-en-quercy,LIMOGNE-EN-QUERCY,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,244600532,CC du Pays de Lalbenque-Limogne,46260.0,7611.0,12300,46000,0.0,807,3221,32,25.0,44.397,1.778,6,Rural à habitat dispersé,21.246089462644047
16887,46174,Linac,linac,LINAC,COM,commune,76,Occitanie,46,Lot,4608,Figeac-2,200067361,CC Grand-Figeac,46270.0,7611.0,12300,46000,0.0,234,1221,12,19.0,44.676,2.117,7,Rural à habitat très dispersé,9.802290836713432
16888,46175,Lissac-et-Mouret,lissac-et-mouret,LISSAC-ET-MOURET,COM,commune,76,Occitanie,46,Lot,4607,Figeac-1,200067361,CC Grand-Figeac,46100.0,7611.0,12300,46301,3.0,930,1549,15,60.0,44.623,1.972,6,Rural à habitat dispersé,5.176686367270901
16889,46176,Livernon,livernon,LIVERNON,COM,commune,76,Occitanie,46,Lot,4611,Lacapelle-Marival,200067361,CC Grand-Figeac,46320.0,7611.0,12300,46000,0.0,713,2618,26,27.0,44.647,1.845,6,Rural à habitat dispersé,15.57320065831421
16890,46177,Loubressac,loubressac,LOUBRESSAC,COM,commune,76,Occitanie,46,Lot,4616,Saint-Céré,200066371,CC Causses et Vallée de la Dordogne,46130.0,7619.0,46128,46000,0.0,505,2339,23,22.0,44.866,1.791,7,Rural à habitat très dispersé,7.7337391994845115
16891,46178,Loupiac,loupiac,LOUPIAC,COM,commune,76,Occitanie,46,Lot,4617,Souillac,200066371,CC Causses et Vallée de la Dordogne,46350.0,7619.0,46128,46000,0.0,267,1274,13,21.0,44.826,1.473,7,Rural à habitat très dispersé,13.076195166925048
16892,46179,Lugagnac,lugagnac,LUGAGNAC,COM,commune,76,Occitanie,46,Lot,4613,Marches du Sud-Quercy,244600532,CC du Pays de Lalbenque-Limogne,46260.0,7611.0,12300,46000,0.0,127,1575,16,8.0,44.412,1.721,7,Rural à habitat très dispersé,22.85564341036749
16893,46180,Lunan,lunan,LUNAN,COM,commune,76,Occitanie,46,Lot,4608,Figeac-2,200067361,CC Grand-Figeac,46100.0,7611.0,12300,46301,3.0,607,620,6,98.0,44.611,2.084,6,Rural à habitat dispersé,3.8950257645775186
16894,46181,Lunegarde,lunegarde,LUNEGARDE,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,244600573,CC du Causse de Labastide-Murat,46240.0,7619.0,46128,46000,0.0,93,1035,10,9.0,44.684,1.693,6,Rural à habitat dispersé,25.1660609526124
16895,46182,Luzech,luzech,LUZECH,COM,commune,76,Occitanie,46,Lot,4612,Luzech,244600433,CC de la Vallée du Lot et du Vignoble,46140.0,7607.0,46042,46101,1.0,1771,2215,22,80.0,44.486,1.276,5,Bourgs ruraux,13.56548276305277
16896,46183,Marcilhac-sur-Célé,marcilhac-sur-cele,MARCILHAC-SUR-CÉLÉ,COM,commune,76,Occitanie,46,Lot,4605,Causse et Vallées,200067361,CC Grand-Figeac,46160.0,7611.0,12300,46000,0.0,193,2684,27,7.0,44.544,1.774,7,Rural à habitat très dispersé,21.923817133728623
16897,46184,Marminiac,marminiac,MARMINIAC,COM,commune,76,Occitanie,46,Lot,4609,Gourdon,200035327,CC Cazals-Salviac,46250.0,7607.0,46042,46000,0.0,346,2289,23,15.0,44.662,1.184,7,Rural à habitat très dispersé,16.854012339629723
16898,46185,Martel,martel,MARTEL,COM,commune,76,Occitanie,46,Lot,4614,Martel,200066371,CC Causses et Vallée de la Dordogne,46600.0,7619.0,46128,46000,0.0,1636,3550,36,46.0,44.94,1.607,6,Rural à habitat dispersé,23.824395080494273
16899,46186,Masclat,masclat,MASCLAT,COM,commune,76,Occitanie,46,Lot,4617,Souillac,200066371,CC Causses et Vallée de la Dordogne,46350.0,7619.0,46128,46000,0.0,358,982,10,36.0,44.833,1.381,6,Rural à habitat dispersé,11.217100496446102
